city,latitude,longitude,newspaper,urls,date,民主,戰,民主主義,民主化,公民,共和國,國家,憲法,民權,主權,戰爭,大戰,世界大戰,失敗,投降,佔領,侵占,海軍,陸軍,空軍,日空軍,日軍,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370807-01.1.1,1937-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370808-01.1.1,1937-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370810-01.1.1,1937-08-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370811-01.1.1,1937-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370812-01.1.1,1937-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370812-01.1.1,1937-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370813-01.1.1,1937-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370813-01.1.1,1937-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370814-01.1.1,1937-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370815-01.1.1,1937-08-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370815-01.1.1,1937-08-15,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370816-01.1.1,1937-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370817-01.1.1,1937-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370817-01.1.1,1937-08-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Beiping chen bao (北平晨報),https://gpa.eastview.com/crl/lqrcn/newspapers/becb19370818-01.1.1,1937-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370819-01.1.1,1937-08-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370821-01.1.1,1937-08-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370916-01.1.1,1937-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370917-01.1.1,1937-09-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370918-01.1.1,1937-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370919-01.1.1,1937-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370921-01.1.1,1937-09-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370922-01.1.1,1937-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370923-01.1.1,1937-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370924-01.1.1,1937-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370925-01.1.1,1937-09-25,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370926-01.1.1,1937-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19370927-01.1.1,1937-09-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371020-01.1.1,1937-10-20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371021-01.1.1,1937-10-21,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371022-01.1.1,1937-10-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371023-01.1.1,1937-10-23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371024-01.1.1,1937-10-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371025-01.1.1,1937-10-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371026-01.1.1,1937-10-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371027-01.1.1,1937-10-27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371028-01.1.1,1937-10-28,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371029-01.1.1,1937-10-29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371112-01.1.1,1937-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371113-01.1.1,1937-11-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371114-01.1.1,1937-11-14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371115-01.1.1,1937-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371116-01.1.1,1937-11-16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371117-01.1.1,1937-11-17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371118-01.1.1,1937-11-18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371119-01.1.1,1937-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371120-01.1.1,1937-11-20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371121-01.1.1,1937-11-21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371219-01.1.1,1937-12-19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371220-01.1.1,1937-12-20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371221-01.1.1,1937-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371222-01.1.1,1937-12-22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371223-01.1.1,1937-12-23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371224-01.1.1,1937-12-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371225-01.1.1,1937-12-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371226-01.1.1,1937-12-26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371227-01.1.1,1937-12-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371228-01.1.1,1937-12-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19371229-01.1.1,1937-12-29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380101-01.1.1,1938-01-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380105-01.1.1,1938-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380106-01.1.1,1938-01-06,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380107-01.1.1,1938-01-07,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380108-01.1.1,1938-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380109-01.1.1,1938-01-09,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380110-01.1.1,1938-01-10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380111-01.1.1,1938-01-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380112-01.1.1,1938-01-12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380113-01.1.1,1938-01-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380114-01.1.1,1938-01-14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380115-01.1.1,1938-01-15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380116-01.1.1,1938-01-16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380117-01.1.1,1938-01-17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380215-01.1.1,1938-02-15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380216-01.1.1,1938-02-16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380217-01.1.1,1938-02-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380218-01.1.1,1938-02-18,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380219-01.1.1,1938-02-19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380220-01.1.1,1938-02-20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380221-01.1.1,1938-02-21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380222-01.1.1,1938-02-22,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380223-01.1.1,1938-02-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380224-01.1.1,1938-02-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380311-01.1.1,1938-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380312-01.1.1,1938-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380313-01.1.1,1938-03-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380314-01.1.1,1938-03-14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380315-01.1.1,1938-03-15,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380316-01.1.1,1938-03-16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380317-01.1.1,1938-03-17,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380318-01.1.1,1938-03-18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380319-01.1.1,1938-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380320-01.1.1,1938-03-20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380321-01.1.1,1938-03-21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380416-01.1.1,1938-04-16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380417-01.1.1,1938-04-17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380418-01.1.1,1938-04-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380419-01.1.1,1938-04-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380420-01.1.1,1938-04-20,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380421-01.1.1,1938-04-21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380422-01.1.1,1938-04-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380423-01.1.1,1938-04-23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380424-01.1.1,1938-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380425-01.1.1,1938-04-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380426-01.1.1,1938-04-26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380504-01.1.1,1938-05-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380505-01.1.1,1938-05-05,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380506-01.1.1,1938-05-06,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380507-01.1.1,1938-05-07,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380508-01.1.1,1938-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380509-01.1.1,1938-05-09,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380510-01.1.1,1938-05-10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380511-01.1.1,1938-05-11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380512-01.1.1,1938-05-12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380513-01.1.1,1938-05-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380514-01.1.1,1938-05-14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380724-01.1.1,1938-07-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380725-01.1.1,1938-07-25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380726-01.1.1,1938-07-26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Beijing,39.916668,116.383331,Shi bao (實報),https://gpa.eastview.com/crl/lqrcn/newspapers/sbao19380727-01.1.1,1938-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
